id,code,siruta_code,level,parent_code,name_ro,nuts,type,urban,source
1933,179864,179864,LAU,MM,ONCEŞTI,RO114,3,0,SIRUTA
2433,179873,179873,LAU,SM,AGRIŞ,RO115,3,0,SIRUTA
2450,179882,179882,LAU,SM,CIUMEŞTI,RO115,3,0,SIRUTA
1218,179891,179891,LAU,DB,RACIU,RO313,3,0,SIRUTA
1212,179908,179908,LAU,DB,PIETRARI,RO313,3,0,SIRUTA
1220,179917,179917,LAU,DB,RÂU ALB,RO313,3,0,SIRUTA
1219,179926,179926,LAU,DB,RĂSCĂEŢI,RO313,3,0,SIRUTA
1210,179935,179935,LAU,DB,PERŞINARI,RO313,3,0,SIRUTA
540,179944,179944,LAU,BN,RUNCU SALVEI,RO112,3,0,SIRUTA
509,179953,179953,LAU,BN,CICEU-MIHĂIEŞTI,RO112,3,0,SIRUTA
925,179962,179962,LAU,CL,GĂLBINAŞI,RO312,3,0,SIRUTA
1703,179971,179971,LAU,IL,COLELIA,RO315,3,0,SIRUTA
1720,179980,179980,LAU,IL,MĂRCULEŞTI,RO315,3,0,SIRUTA
1723,179999,179999,LAU,IL,MOLDOVENI,RO315,3,0,SIRUTA
1729,180000,180000,LAU,IL,PLATONEŞTI,RO315,3,0,SIRUTA
1734,180019,180019,LAU,IL,SĂRĂŢENI,RO315,3,0,SIRUTA
2472,180028,180028,LAU,SM,PORUMBEŞTI,RO115,3,0,SIRUTA
2503,180037,180037,LAU,SJ,BOGHIŞ,RO116,3,0,SIRUTA
1715,180046,180046,LAU,IL,GURA IALOMIŢEI,RO315,3,0,SIRUTA
914,180055,180055,LAU,CL,CRIVĂŢ,RO312,3,0,SIRUTA
1693,180064,180064,LAU,IL,BĂRBULEŞTI,RO315,3,0,SIRUTA
2473,180091,180091,LAU,SM,RACŞA,RO115,3,0,SIRUTA
283,18028,18028,LAU,AG,POIANA LACULUI,RO311,3,0,SIRUTA
286,18162,18162,LAU,AG,POPEŞTI,RO311,3,0,SIRUTA
287,18242,18242,LAU,AG,PRIBOIENI,RO311,3,0,SIRUTA
289,18331,18331,LAU,AG,RĂTEŞTI,RO311,3,0,SIRUTA
290,18411,18411,LAU,AG,RECEA,RO311,3,0,SIRUTA
291,18475,18475,LAU,AG,ROCIU,RO311,3,0,SIRUTA
292,18527,18527,LAU,AG,RUCĂR,RO311,3,0,SIRUTA
293,18554,18554,LAU,AG,SĂLĂTRUCU,RO311,3,0,SIRUTA
294,18581,18581,LAU,AG,SĂPATA,RO311,3,0,SIRUTA
295,18670,18670,LAU,AG,SCHITU GOLEŞTI,RO311,3,0,SIRUTA
59,1874,1874,LAU,AB,MUNICIPIUL SEBEŞ,RO121,4,1,SIRUTA
296,18741,18741,LAU,AG,SLOBOZIA,RO311,3,0,SIRUTA
297,18778,18778,LAU,AG,STÂLPENI,RO311,3,0,SIRUTA
298,18858,18858,LAU,AG,STOENEŞTI,RO311,3,0,SIRUTA
299,18938,18938,LAU,AG,STOLNICI,RO311,3,0,SIRUTA
3227,19007,19007,LAU,AG,SUSENI,RO311,3,0,SIRUTA
3228,19114,19114,LAU,AG,ŞTEFAN CEL MARE,RO311,3,0,SIRUTA
3229,19141,19141,LAU,AG,ŞUICI,RO311,3,0,SIRUTA
3230,19212,19212,LAU,AG,TEIU,RO311,3,0,SIRUTA
3231,19249,19249,LAU,AG,TIGVENI,RO311,3,0,SIRUTA
3232,19338,19338,LAU,AG,ŢIŢEŞTI,RO311,3,0,SIRUTA
66,1936,1936,LAU,AB,ORAŞ ZLATNA,RO121,2,1,SIRUTA
3233,19392,19392,LAU,AG,UDA,RO311,3,0,SIRUTA
3234,19560,19560,LAU,AG,UNGHENI,RO311,3,0,SIRUTA
3235,19631,19631,LAU,AG,VALEA DANULUI,RO311,3,0,SIRUTA
3236,19695,19695,LAU,AG,VALEA IAŞULUI,RO311,3,0,SIRUTA
3237,19793,19793,LAU,AG,VEDEA,RO311,3,0,SIRUTA
3238,19999,19999,LAU,AG,VLĂDEŞTI,RO311,3,0,SIRUTA
288,20048,20048,LAU,AG,RÂCA,RO311,3,0,SIRUTA
301,20055,20055,LAU,AG,VULTUREŞTI,RO311,3,0,SIRUTA
238,20063,20063,LAU,AG,BUGHEA DE SUS,RO311,3,0,SIRUTA
302,20297,20297,LAU,BC,MUNICIPIUL BACĂU,RO211,1,1,SIRUTA
342,20313,20313,LAU,BC,HEMEIUŞ,RO211,3,0,SIRUTA
347,20359,20359,LAU,BC,LETEA VECHE,RO211,3,0,SIRUTA
352,20411,20411,LAU,BC,MĂGURA,RO211,3,0,SIRUTA
354,20466,20466,LAU,BC,MĂRGINENI,RO211,3,0,SIRUTA
304,20563,20563,LAU,BC,MUNICIPIUL ONEŞTI,RO211,4,1,SIRUTA
340,20607,20607,LAU,BC,GURA VĂII,RO211,3,0,SIRUTA
384,20670,20670,LAU,BC,ŞTEFAN CEL MARE,RO211,3,0,SIRUTA
305,20778,20778,LAU,BC,ORAŞ BUHUŞI,RO211,2,1,SIRUTA
306,20821,20821,LAU,BC,ORAŞ COMĂNEŞTI,RO211,2,1,SIRUTA
303,20876,20876,LAU,BC,MUNICIPIUL MOINEŞTI,RO211,4,1,SIRUTA
308,20910,20910,LAU,BC,ORAŞ SLĂNIC-MOLDOVA,RO211,2,1,SIRUTA
309,20965,20965,LAU,BC,ORAŞ TÂRGU OCNA,RO211,2,1,SIRUTA
310,21007,21007,LAU,BC,AGĂŞ,RO211,3,0,SIRUTA
311,21098,21098,LAU,BC,ARDEOANI,RO211,3,0,SIRUTA
312,21123,21123,LAU,BC,ASĂU,RO211,3,0,SIRUTA
313,21196,21196,LAU,BC,BALCANI,RO211,3,0,SIRUTA
315,21249,21249,LAU,BC,BEREŞTI-BISTRIŢA,RO211,3,0,SIRUTA
67,2130,2130,LAU,AB,ALBAC,RO121,3,0,SIRUTA
316,21338,21338,LAU,BC,BEREŞTI-TAZLĂU,RO211,3,0,SIRUTA
317,21418,21418,LAU,BC,BERZUNŢI,RO211,3,0,SIRUTA
314,21454,21454,LAU,BC,BÂRSĂNEŞTI,RO211,3,0,SIRUTA
318,21506,21506,LAU,BC,BLĂGEŞTI,RO211,3,0,SIRUTA
319,21560,21560,LAU,BC,BOGDĂNEŞTI,RO211,3,0,SIRUTA
320,21597,21597,LAU,BC,BRUSTUROASA,RO211,3,0,SIRUTA
322,21668,21668,LAU,BC,BUHOCI,RO211,3,0,SIRUTA
324,21720,21720,LAU,BC,CAŞIN,RO211,3,0,SIRUTA
323,21757,21757,LAU,BC,CĂIUŢI,RO211,3,0,SIRUTA
325,21855,21855,LAU,BC,CLEJA,RO211,3,0,SIRUTA
326,21891,21891,LAU,BC,COLONEŞTI,RO211,3,0,SIRUTA
327,21971,21971,LAU,BC,CORBASCA,RO211,3,0,SIRUTA
328,22059,22059,LAU,BC,COŢOFĂNEŞTI,RO211,3,0,SIRUTA
329,22111,22111,LAU,BC,DĂMIENEŞTI,RO211,3,0,SIRUTA
307,22166,22166,LAU,BC,ORAŞ DĂRMĂNEŞTI,RO211,2,1,SIRUTA
330,22237,22237,LAU,BC,DEALU MORII,RO211,3,0,SIRUTA
331,22380,22380,LAU,BC,DOFTEANA,RO211,3,0,SIRUTA
332,22460,22460,LAU,BC,FARAOANI,RO211,3,0,SIRUTA
333,22488,22488,LAU,BC,FILIPENI,RO211,3,0,SIRUTA
334,22576,22576,LAU,BC,FILIPEŞTI,RO211,3,0,SIRUTA
335,22665,22665,LAU,BC,GĂICEANA,RO211,3,0,SIRUTA
337,22718,22718,LAU,BC,GHIMEŞ-FĂGET,RO211,3,0,SIRUTA
336,22781,22781,LAU,BC,GÂRLENI,RO211,3,0,SIRUTA
339,22834,22834,LAU,BC,GLĂVĂNEŞTI,RO211,3,0,SIRUTA
341,22898,22898,LAU,BC,HELEGIU,RO211,3,0,SIRUTA
343,22941,22941,LAU,BC,HORGEŞTI,RO211,3,0,SIRUTA
344,23047,23047,LAU,BC,HURUIEŞTI,RO211,3,0,SIRUTA
68,2309,2309,LAU,AB,ALMAŞU MARE,RO121,3,0,SIRUTA
346,23127,23127,LAU,BC,IZVORU BERHECIULUI,RO211,3,0,SIRUTA
348,23207,23207,LAU,BC,LIPOVA,RO211,3,0,SIRUTA
349,23289,23289,LAU,BC,LIVEZI,RO211,3,0,SIRUTA
350,23350,23350,LAU,BC,LUIZI-CĂLUGĂRA,RO211,3,0,SIRUTA
351,23387,23387,LAU,BC,MĂGIREŞTI,RO211,3,0,SIRUTA
353,23449,23449,LAU,BC,MĂNĂSTIREA CAŞIN,RO211,3,0,SIRUTA
355,23494,23494,LAU,BC,MOTOŞENI,RO211,3,0,SIRUTA
356,23644,23644,LAU,BC,NEGRI,RO211,3,0,SIRUTA
357,23715,23715,LAU,BC,NICOLAE BĂLCESCU,RO211,3,0,SIRUTA
359,23797,23797,LAU,BC,OITUZ,RO211,3,0,SIRUTA
69,2381,2381,LAU,AB,ARIEŞENI,RO121,3,0,SIRUTA
360,23868,23868,LAU,BC,ONCEŞTI,RO211,3,0,SIRUTA
361,23948,23948,LAU,BC,ORBENI,RO211,3,0,SIRUTA
362,23975,23975,LAU,BC,PALANCA,RO211,3,0,SIRUTA
364,24034,24034,LAU,BC,PARAVA,RO211,3,0,SIRUTA
366,24089,24089,LAU,BC,PARINCEA,RO211,3,0,SIRUTA
363,24187,24187,LAU,BC,PÂNCEŞTI,RO211,3,0,SIRUTA
365,24276,24276,LAU,BC,PÂRGĂREŞTI,RO211,3,0,SIRUTA
367,24338,24338,LAU,BC,PÂRJOL,RO211,3,0,SIRUTA
368,24427,24427,LAU,BC,PLOPANA,RO211,3,0,SIRUTA
369,24524,24524,LAU,BC,PODU TURCULUI,RO211,3,0,SIRUTA
370,24631,24631,LAU,BC,PODURI,RO211,3,0,SIRUTA
374,24711,24711,LAU,BC,RACOVA,RO211,3,0,SIRUTA
372,24766,24766,LAU,BC,RĂCĂCIUNI,RO211,3,0,SIRUTA
373,24837,24837,LAU,BC,RĂCHITOASA,RO211,3,0,SIRUTA
375,24999,24999,LAU,BC,ROŞIORI,RO211,3,0,SIRUTA
378,25068,25068,LAU,BC,SASCUT,RO211,3,0,SIRUTA
376,25148,25148,LAU,BC,SĂNDULENI,RO211,3,0,SIRUTA
379,25228,25228,LAU,BC,SĂUCEŞTI,RO211,3,0,SIRUTA
380,25291,25291,LAU,BC,SCORŢENI,RO211,3,0,SIRUTA
381,25362,25362,LAU,BC,SECUIENI,RO211,3,0,SIRUTA
382,25488,25488,LAU,BC,SOLONŢ,RO211,3,0,SIRUTA
383,25521,25521,LAU,BC,STĂNIŞEŞTI,RO211,3,0,SIRUTA
385,25629,25629,LAU,BC,STRUGARI,RO211,3,0,SIRUTA
386,25692,25692,LAU,BC,TAMAŞI,RO211,3,0,SIRUTA
388,25745,25745,LAU,BC,TĂTĂRĂŞTI,RO211,3,0,SIRUTA
70,2577,2577,LAU,AB,AVRAM IANCU,RO121,3,0,SIRUTA
387,25825,25825,LAU,BC,TÂRGU TROTUŞ,RO211,3,0,SIRUTA
389,25861,25861,LAU,BC,TRAIAN,RO211,3,0,SIRUTA
390,25932,25932,LAU,BC,UNGURENI,RO211,3,0,SIRUTA
391,26029,26029,LAU,BC,URECHEŞTI,RO211,3,0,SIRUTA
392,26083,26083,LAU,BC,VALEA SEACĂ,RO211,3,0,SIRUTA
393,26118,26118,LAU,BC,VULTURENI,RO211,3,0,SIRUTA
394,26289,26289,LAU,BC,ZEMEŞ,RO211,3,0,SIRUTA
377,26320,26320,LAU,BC,SĂRATA,RO211,3,0,SIRUTA
321,26338,26338,LAU,BC,BUCIUMI,RO211,3,0,SIRUTA
338,26346,26346,LAU,BC,GIOSENI,RO211,3,0,SIRUTA
358,26353,26353,LAU,BC,ODOBEŞTI,RO211,3,0,SIRUTA
371,26361,26361,LAU,BC,PRĂJEŞTI,RO211,3,0,SIRUTA
345,26379,26379,LAU,BC,ITEŞTI,RO211,3,0,SIRUTA
395,26564,26564,LAU,BH,MUNICIPIUL ORADEA,RO111,1,1,SIRUTA
473,26582,26582,LAU,BH,SÂNMARTIN,RO111,3,0,SIRUTA
475,26653,26653,LAU,BH,SÂNTANDREI,RO111,3,0,SIRUTA
399,26699,26699,LAU,BH,ORAŞ ALEŞD,RO111,2,1,SIRUTA
406,26742,26742,LAU,BH,AŞTILEU,RO111,3,0,SIRUTA
396,26804,26804,LAU,BH,MUNICIPIUL BEIUŞ,RO111,4,1,SIRUTA
402,26840,26840,LAU,BH,ORAŞ ŞTEI,RO111,2,1,SIRUTA
397,26877,26877,LAU,BH,MUNICIPIUL  MARGHITA,RO111,4,1,SIRUTA
400,26920,26920,LAU,BH,ORAŞ NUCET,RO111,2,1,SIRUTA
398,26975,26975,LAU,BH,MUNICIPIUL SALONTA,RO111,4,1,SIRUTA
404,27007,27007,LAU,BH,ORAŞ VAŞCĂU,RO111,2,1,SIRUTA
405,27070,27070,LAU,BH,ABRAM,RO111,3,0,SIRUTA
457,27169,27169,LAU,BH,PETREU,RO111,3,0,SIRUTA
407,27212,27212,LAU,BH,AUŞEU,RO111,3,0,SIRUTA
408,27285,27285,LAU,BH,AVRAM IANCU,RO111,3,0,SIRUTA
409,27329,27329,LAU,BH,BALC,RO111,3,0,SIRUTA
410,27383,27383,LAU,BH,BATĂR,RO111,3,0,SIRUTA
411,27436,27436,LAU,BH,BIHARIA,RO111,3,0,SIRUTA
412,27506,27506,LAU,BH,BOIANU MARE,RO111,3,0,SIRUTA
413,27560,27560,LAU,BH,BOROD,RO111,3,0,SIRUTA
414,27631,27631,LAU,BH,BORŞ,RO111,3,0,SIRUTA
415,27686,27686,LAU,BH,BRATCA,RO111,3,0,SIRUTA
416,27757,27757,LAU,BH,BRUSTURI,RO111,3,0,SIRUTA
417,27846,27846,LAU,BH,BUDUREASA,RO111,3,0,SIRUTA
418,27908,27908,LAU,BH,BUDUSLĂU,RO111,3,0,SIRUTA
419,27935,27935,LAU,BH,BULZ,RO111,3,0,SIRUTA
420,27971,27971,LAU,BH,BUNTEŞTI,RO111,3,0,SIRUTA
421,28077,28077,LAU,BH,CĂBEŞTI,RO111,3,0,SIRUTA
423,28139,28139,LAU,BH,CĂPÂLNA,RO111,3,0,SIRUTA
424,28193,28193,LAU,BH,CĂRPINET,RO111,3,0,SIRUTA
425,28246,28246,LAU,BH,CEFA,RO111,3,0,SIRUTA
426,28335,28335,LAU,BH,CEICA,RO111,3,0,SIRUTA
427,28415,28415,LAU,BH,CETARIU,RO111,3,0,SIRUTA
428,28497,28497,LAU,BH,CHERECHIU,RO111,3,0,SIRUTA
429,28530,28530,LAU,BH,CHIŞLAZ,RO111,3,0,SIRUTA
472,28610,28610,LAU,BH,SÂNIOB,RO111,3,0,SIRUTA
430,28665,28665,LAU,BH,CIUMEGHIU,RO111,3,0,SIRUTA
422,28709,28709,LAU,BH,CÂMPANI,RO111,3,0,SIRUTA
431,28763,28763,LAU,BH,COCIUBA MARE,RO111,3,0,SIRUTA
432,28816,28816,LAU,BH,COPĂCEL,RO111,3,0,SIRUTA
433,28889,28889,LAU,BH,CRIŞTIORU DE JOS,RO111,3,0,SIRUTA
434,28941,28941,LAU,BH,CURĂŢELE,RO111,3,0,SIRUTA
435,29001,29001,LAU,BH,CURTUIŞENI,RO111,3,0,SIRUTA
436,29038,29038,LAU,BH,DERNA,RO111,3,0,SIRUTA
437,29092,29092,LAU,BH,DIOSIG,RO111,3,0,SIRUTA
61,2915,2915,LAU,AB,ORAŞ BAIA DE ARIEŞ,RO121,2,1,SIRUTA
438,29154,29154,LAU,BH,DOBREŞTI,RO111,3,0,SIRUTA
439,29243,29243,LAU,BH,DRĂGĂNEŞTI,RO111,3,0,SIRUTA
440,29341,29341,LAU,BH,DRĂGEŞTI,RO111,3,0,SIRUTA
441,29403,29403,LAU,BH,FINIŞ,RO111,3,0,SIRUTA
442,29467,29467,LAU,BH,GIRIŞU DE CRIŞ,RO111,3,0,SIRUTA
444,29519,29519,LAU,BH,HIDIŞELU DE SUS,RO111,3,0,SIRUTA
445,29573,29573,LAU,BH,HOLOD,RO111,3,0,SIRUTA
446,29662,29662,LAU,BH,HUSASĂU DE TINCA,RO111,3,0,SIRUTA
447,29724,29724,LAU,BH,INEU,RO111,3,0,SIRUTA
449,29760,29760,LAU,BH,LAZURI DE BEIUŞ,RO111,3,0,SIRUTA
448,29813,29813,LAU,BH,LĂZĂRENI,RO111,3,0,SIRUTA
71,2988,2988,LAU,AB,BERGHIN,RO121,3,0,SIRUTA
450,29902,29902,LAU,BH,LUGAŞU DE JOS,RO111,3,0,SIRUTA
451,29948,29948,LAU,BH,LUNCA,RO111,3,0,SIRUTA
452,30014,30014,LAU,BH,MĂDĂRAS,RO111,3,0,SIRUTA
453,30069,30069,LAU,BH,MĂGEŞTI,RO111,3,0,SIRUTA
454,30149,30149,LAU,BH,NOJORID,RO111,3,0,SIRUTA
455,30229,30229,LAU,BH,OLCEA,RO111,3,0,SIRUTA
456,30274,30274,LAU,BH,OŞORHEI,RO111,3,0,SIRUTA
459,30336,30336,LAU,BH,PIETROASA,RO111,3,0,SIRUTA
72,3039,3039,LAU,AB,BISTRA,RO121,3,0,SIRUTA
460,30416,30416,LAU,BH,POCOLA,RO111,3,0,SIRUTA
461,30470,30470,LAU,BH,POMEZEU,RO111,3,0,SIRUTA
462,30568,30568,LAU,BH,POPEŞTI,RO111,3,0,SIRUTA
463,30648,30648,LAU,BH,RĂBĂGANI,RO111,3,0,SIRUTA
464,30719,30719,LAU,BH,REMETEA,RO111,3,0,SIRUTA
465,30773,30773,LAU,BH,RIENI,RO111,3,0,SIRUTA
466,30844,30844,LAU,BH,ROŞIA,RO111,3,0,SIRUTA
468,30871,30871,LAU,BH,SĂCĂDAT,RO111,3,0,SIRUTA
401,30915,30915,LAU,BH,ORAŞ SĂCUENI,RO111,2,1,SIRUTA
469,30988,30988,LAU,BH,SĂLACEA,RO111,3,0,SIRUTA
470,31011,31011,LAU,BH,SĂLARD,RO111,3,0,SIRUTA
471,31057,31057,LAU,BH,SÂMBĂTA,RO111,3,0,SIRUTA
476,31128,31128,LAU,BH,SÂRBI,RO111,3,0,SIRUTA
480,31208,31208,LAU,BH,SPINUŞ,RO111,3,0,SIRUTA
482,31262,31262,LAU,BH,SUPLACU DE BARCĂU,RO111,3,0,SIRUTA
477,31333,31333,LAU,BH,ŞIMIAN,RO111,3,0,SIRUTA
478,31379,31379,LAU,BH,ŞINTEU,RO111,3,0,SIRUTA
479,31422,31422,LAU,BH,ŞOIMI,RO111,3,0,SIRUTA
481,31510,31510,LAU,BH,ŞUNCUIUŞ,RO111,3,0,SIRUTA
485,31565,31565,LAU,BH,TARCEA,RO111,3,0,SIRUTA
484,31609,31609,LAU,BH,TĂRCAIA,RO111,3,0,SIRUTA
486,31654,31654,LAU,BH,TĂUTEU,RO111,3,0,SIRUTA
488,31716,31716,LAU,BH,TILEAGD,RO111,3,0,SIRUTA
489,31789,31789,LAU,BH,TINCA,RO111,3,0,SIRUTA
491,31841,31841,LAU,BH,TULCA,RO111,3,0,SIRUTA
487,31878,31878,LAU,BH,ŢEŢCHEA,RO111,3,0,SIRUTA
492,31921,31921,LAU,BH,UILEACU DE BEIUŞ,RO111,3,0,SIRUTA
493,31976,31976,LAU,BH,VADU CRIŞULUI,RO111,3,0,SIRUTA
403,32027,32027,LAU,BH,ORAŞ VALEA LUI MIHAI,RO111,2,1,SIRUTA
495,32045,32045,LAU,BH,VIIŞOARA,RO111,3,0,SIRUTA
494,32090,32090,LAU,BH,VÂRCIOROG,RO111,3,0,SIRUTA
483,32153,32153,LAU,BH,TĂMĂŞEU,RO111,3,0,SIRUTA
458,32161,32161,LAU,BH,PALEU,RO111,3,0,SIRUTA
474,32179,32179,LAU,BH,SÂNNICOLAU ROMÂN,RO111,3,0,SIRUTA
467,32187,32187,LAU,BH,ROŞIORI,RO111,3,0,SIRUTA
443,32195,32195,LAU,BH,GEPIU,RO111,3,0,SIRUTA
490,32201,32201,LAU,BH,TOBOLIU,RO111,3,0,SIRUTA
496,32394,32394,LAU,BN,MUNICIPIUL BISTRIŢA,RO112,1,1,SIRUTA
497,32483,32483,LAU,BN,ORAŞ BECLEAN,RO112,2,1,SIRUTA
498,32544,32544,LAU,BN,ORAŞ NĂSĂUD,RO112,2,1,SIRUTA
499,32599,32599,LAU,BN,ORAŞ SÂNGEORZ-BĂI,RO112,2,1,SIRUTA
500,32633,32633,LAU,BN,BISTRIŢA BÂRGĂULUI,RO112,3,0,SIRUTA
501,32660,32660,LAU,BN,BRANIŞTEA,RO112,3,0,SIRUTA
502,32704,32704,LAU,BN,BUDACU DE JOS,RO112,3,0,SIRUTA
503,32768,32768,LAU,BN,BUDEŞTI,RO112,3,0,SIRUTA
504,32811,32811,LAU,BN,CĂIANU MIC,RO112,3,0,SIRUTA
505,32884,32884,LAU,BN,CETATE,RO112,3,0,SIRUTA
508,32955,32955,LAU,BN,CICEU-GIURGEŞTI,RO112,3,0,SIRUTA
506,33015,33015,LAU,BN,CHIOCHIŞ,RO112,3,0,SIRUTA
507,33122,33122,LAU,BN,CHIUZA,RO112,3,0,SIRUTA
510,33177,33177,LAU,BN,COŞBUC,RO112,3,0,SIRUTA
511,33202,33202,LAU,BN,DUMITRA,RO112,3,0,SIRUTA
513,33248,33248,LAU,BN,FELDRU,RO112,3,0,SIRUTA
514,33275,33275,LAU,BN,GALAŢII BISTRIŢEI,RO112,3,0,SIRUTA
515,33337,33337,LAU,BN,ILVA MARE,RO112,3,0,SIRUTA
516,33364,33364,LAU,BN,ILVA MICA,RO112,3,0,SIRUTA
517,33382,33382,LAU,BN,JOSENII BÂRGĂULUI,RO112,3,0,SIRUTA
518,33435,33435,LAU,BN,LECHINŢA,RO112,3,0,SIRUTA
519,33514,33514,LAU,BN,LEŞU,RO112,3,0,SIRUTA
520,33541,33541,LAU,BN,LIVEZILE,RO112,3,0,SIRUTA
521,33603,33603,LAU,BN,LUNCA ILVEI,RO112,3,0,SIRUTA
523,33621,33621,LAU,BN,MAIERU,RO112,3,0,SIRUTA
525,33658,33658,LAU,BN,MATEI,RO112,3,0,SIRUTA
522,33729,33729,LAU,BN,MĂGURA ILVEI,RO112,3,0,SIRUTA
524,33765,33765,LAU,BN,MĂRIŞELU,RO112,3,0,SIRUTA
526,33845,33845,LAU,BN,MICEŞTII DE CÂMPIE,RO112,3,0,SIRUTA
527,33881,33881,LAU,BN,MILAŞ,RO112,3,0,SIRUTA
528,33952,33952,LAU,BN,MONOR,RO112,3,0,SIRUTA
73,3397,3397,LAU,AB,BLANDIANA,RO121,3,0,SIRUTA
530,33989,33989,LAU,BN,NIMIGEA,RO112,3,0,SIRUTA
531,34075,34075,LAU,BN,NUŞENI,RO112,3,0,SIRUTA
532,34155,34155,LAU,BN,PARVA,RO112,3,0,SIRUTA
533,34173,34173,LAU,BN,PETRU RAREŞ,RO112,3,0,SIRUTA
535,34235,34235,LAU,BN,PRUNDU BÂRGĂULUI,RO112,3,0,SIRUTA
536,34262,34262,LAU,BN,REBRA,RO112,3,0,SIRUTA
537,34280,34280,LAU,BN,REBRIŞOARA,RO112,3,0,SIRUTA
538,34333,34333,LAU,BN,RODNA,RO112,3,0,SIRUTA
539,34360,34360,LAU,BN,ROMULI,RO112,3,0,SIRUTA
541,34397,34397,LAU,BN,SALVA,RO112,3,0,SIRUTA
548,34422,34422,LAU,BN,SILIVAŞU DE CÂMPIE,RO112,3,0,SIRUTA
542,34477,34477,LAU,BN,SÂNMIHAIU DE CÂMPIE,RO112,3,0,SIRUTA
550,34547,34547,LAU,BN,SPERMEZEU,RO112,3,0,SIRUTA
75,3459,3459,LAU,AB,BUCIUM,RO121,3,0,SIRUTA
543,34618,34618,LAU,BN,ŞANŢ,RO112,3,0,SIRUTA
544,34645,34645,LAU,BN,ŞIEU,RO112,3,0,SIRUTA
545,34690,34690,LAU,BN,ŞIEU-MĂGHERUŞ,RO112,3,0,SIRUTA
546,34770,34770,LAU,BN,ŞIEU-ODORHEI,RO112,3,0,SIRUTA
547,34850,34850,LAU,BN,ŞIEUŢ,RO112,3,0,SIRUTA
549,34903,34903,LAU,BN,ŞINTEREAG,RO112,3,0,SIRUTA
552,34985,34985,LAU,BN,TEACA,RO112,3,0,SIRUTA
553,35054,35054,LAU,BN,TELCIU,RO112,3,0,SIRUTA
554,35090,35090,LAU,BN,TIHA BÂRGĂULUI,RO112,3,0,SIRUTA
551,35152,35152,LAU,BN,TÂRLIŞUA,RO112,3,0,SIRUTA
555,35269,35269,LAU,BN,URIU,RO112,3,0,SIRUTA
556,35312,35312,LAU,BN,URMENIŞ,RO112,3,0,SIRUTA
557,35429,35429,LAU,BN,ZAGRA,RO112,3,0,SIRUTA
558,35731,35731,LAU,BT,MUNICIPIUL BOTOŞANI,RO212,1,1,SIRUTA
583,35759,35759,LAU,BT,CURTEŞTI,RO212,3,0,SIRUTA
612,35839,35839,LAU,BT,RĂCHIŢI,RO212,3,0,SIRUTA
620,35884,35884,LAU,BT,STĂUCENI,RO212,3,0,SIRUTA
561,35946,35946,LAU,BT,ORAŞ DARABANI,RO212,2,1,SIRUTA
559,36006,36006,LAU,BT,MUNICIPIUL DOROHOI,RO212,4,1,SIRUTA
563,36060,36060,LAU,BT,ORAŞ SĂVENI,RO212,2,1,SIRUTA
566,36131,36131,LAU,BT,ALBEŞTI,RO212,3,0,SIRUTA
567,36202,36202,LAU,BT,AVRĂMENI,RO212,3,0,SIRUTA
568,36300,36300,LAU,BT,BĂLUŞENI,RO212,3,0,SIRUTA
570,36373,36373,LAU,BT,BRĂEŞTI,RO212,3,0,SIRUTA
571,36426,36426,LAU,BT,BROSCĂUŢI,RO212,3,0,SIRUTA
560,36453,36453,LAU,BT,ORAŞ BUCECEA,RO212,2,1,SIRUTA
572,36499,36499,LAU,BT,CĂLĂRAŞI,RO212,3,0,SIRUTA
574,36532,36532,LAU,BT,CONCEŞTI,RO212,3,0,SIRUTA
575,36569,36569,LAU,BT,COPĂLĂU,RO212,3,0,SIRUTA
576,36649,36649,LAU,BT,CORDĂRENI,RO212,3,0,SIRUTA
577,36676,36676,LAU,BT,CORLĂTENI,RO212,3,0,SIRUTA
578,36756,36756,LAU,BT,CORNI,RO212,3,0,SIRUTA
580,36809,36809,LAU,BT,COŢUŞCA,RO212,3,0,SIRUTA
581,36907,36907,LAU,BT,CRISTEŞTI,RO212,3,0,SIRUTA
582,36952,36952,LAU,BT,CRISTINEŞTI,RO212,3,0,SIRUTA
585,37011,37011,LAU,BT,DERSCA,RO212,3,0,SIRUTA
584,37057,37057,LAU,BT,DÂNGENI,RO212,3,0,SIRUTA
587,37100,37100,LAU,BT,DOBÂRCENI,RO212,3,0,SIRUTA
588,37173,37173,LAU,BT,DRĂGUŞENI,RO212,3,0,SIRUTA
589,37217,37217,LAU,BT,DURNEŞTI,RO212,3,0,SIRUTA
562,37280,37280,LAU,BT,ORAŞ FLĂMÂNZI,RO212,2,1,SIRUTA
590,37324,37324,LAU,BT,FRUMUŞICA,RO212,3,0,SIRUTA
591,37397,37397,LAU,BT,GEORGE ENESCU,RO212,3,0,SIRUTA
592,37459,37459,LAU,BT,GORBĂNEŞTI,RO212,3,0,SIRUTA
594,37547,37547,LAU,BT,HAVÂRNA,RO212,3,0,SIRUTA
77,3761,3761,LAU,AB,CENADE,RO121,3,0,SIRUTA
593,37618,37618,LAU,BT,HĂNEŞTI,RO212,3,0,SIRUTA
595,37672,37672,LAU,BT,HILIŞEU-HORIA,RO212,3,0,SIRUTA
596,37734,37734,LAU,BT,HLIPICENI,RO212,3,0,SIRUTA
597,37770,37770,LAU,BT,HUDEŞTI,RO212,3,0,SIRUTA
